api_gap:cuKernelGetFunction,api_gap:cuLaunchKernel,api_gap:cudaEventCreateWithFlags,api_gap:cudaEventRecord,api_gap:cudaEventSynchronize,api_gap:cudaLaunchKernel,api_gap:cudaLaunchKernelExC,api_gap:cudaMalloc,api_gap:cudaMemcpyAsync,api_gap:cudaMemsetAsync,api_gap:cudaStreamIsCapturing,api_gap:cudaStreamSynchronize,completion_boundary,completion_monotonic_ns,copy_in_gap_ms,decode_ms,gap_outside_cuda_api_ms,gap_outside_module_ms,gap_without_copy_ms,host_module_gap:backbone,host_module_gap:bbox_head,host_module_gap:data_preprocessor,host_module_gap:decoder,host_module_gap:encoder,host_module_gap:neck,host_module_gap:positional_encoding,host_module_wall:backbone,host_module_wall:bbox_head,host_module_wall:data_preprocessor,host_module_wall:decoder,host_module_wall:encoder,host_module_wall:neck,host_module_wall:positional_encoding,inference_end_ns,inference_start_ns,input_id,latency_ms,model_id,mps_enabled,nonkernel_ms,preprocess_ms,run_id,scene_id,source_frame_id
0.0,0.000132,0.002225,0.002304,0.001756,1.432053,0.0,,0.42031,0.097718,,0.520854,NVTX inference includes CUDA event synchronization,3124374427081328,0.329349,6.199199,6.210827999999999,1.4772489999999987,8.358830999999999,0.099745,1.261557,0.877687,3.845944,1.117102,0.002208,0.006688,3.63505,1.66524,0.950392,10.221472,26.641416,0.342437,1.362084,18617621877,18555197308,137,62.424569,dino,False,8.68818,3.443407,i2-i30-0184,scene-0184,scene-0184:image:137
0.0,0.0,0.002321,0.002268,0.001712,1.432547,0.0,,0.41299,0.097818,,0.542089,NVTX inference includes CUDA event synchronization,3124374509439420,0.335652,3.65349,6.098568,1.5016100000000003,8.254661,0.09338,1.336257,0.848385,3.64398,1.158445,0.002752,0.005504,3.514796,1.779076,0.920098,10.240147,26.669968,0.345819,1.367698,18699979443,18637207559,138,62.771884,dino,False,8.590313,1.709256,i2-i30-0184,scene-0184,scene-0184:image:138
0.0,0.0,0.002797,0.002287,0.002184,1.34893,0.0,,0.361766,0.094026,,0.563234,NVTX inference includes CUDA event synchronization,3124374579112533,0.299044,3.596973,5.562547,1.4307249999999998,7.638726999999999,0.08949,1.20417,0.740933,3.404473,1.058028,0.00528,0.004672,3.392349,1.653489,0.817574,10.236401,26.634316,0.332236,1.322578,18769652320,18707111070,139,62.54125,dino,False,7.937771,1.456495,i2-i30-0184,scene-0184,scene-0184:image:139
0.0,0.00048,0.002478,0.002368,0.001629,1.385083,0.000576,,0.360384,0.096439,,0.534535,NVTX inference includes CUDA event synchronization,3124374673859245,0.284546,5.152091,5.9262809999999995,1.5039049999999996,8.025706999999999,0.097048,1.236147,0.768944,3.593634,1.102255,0.003296,0.005024,3.456391,1.683734,0.842672,10.215027,26.702323,0.338014,1.34394,18864399819,18801647674,140,62.752145,dino,False,8.310253,1.576042,i2-i30-0184,scene-0184,scene-0184:image:140
0.0,0.0,0.00218,0.002411,0.001998,1.389985,0.0,,0.38178,0.096876,,0.556974,NVTX inference includes CUDA event synchronization,3124374744030989,0.296738,3.535342,5.907629999999999,1.4759760000000002,8.043096,0.097216,1.253457,0.735286,3.653889,1.115498,0.004992,0.00352,3.440936,1.677813,0.813143,10.251251,26.657877,0.323485,1.279068,18934571254,18871487429,141,63.083825,dino,False,8.339834,1.466248,i2-i30-0184,scene-0184,scene-0184:image:141
0.000184,0.000544,0.002186,0.002366,0.001649,1.394631,0.0,,0.412387,0.101529,,0.531578,NVTX inference includes CUDA event synchronization,3124374821236177,0.331811,3.502233,5.867123000000001,1.5488040000000005,7.982366000000001,0.091164,1.229507,0.797936,3.487233,1.150253,0.003872,0.005408,3.44626,1.67623,0.869841,10.260877,26.683273,0.333357,1.356453,19011776773,18949223582,142,62.553191,dino,False,8.314177,1.667044,i2-i30-0184,scene-0184,scene-0184:image:142
0.0,0.0,0.00227,0.002239,0.001676,1.405063,0.0,,0.42182,0.098987,,0.534797,NVTX inference includes CUDA event synchronization,3124374930836301,0.333125,7.836077,6.115637000000001,1.4555420000000003,8.249364,0.103463,1.257745,0.935022,3.733011,1.091466,0.001088,0.005152,3.808739,1.660786,1.005935,10.081871,26.636835,0.353846,1.376253,19121377068,19059031479,143,62.345589,dino,False,8.582489,4.98514,i2-i30-0184,scene-0184,scene-0184:image:143
0.0003,0.0,0.002389,0.002291,0.001681,1.483306,0.0,,0.39767,0.10214,,0.527084,NVTX inference includes CUDA event synchronization,3124375009646294,0.328484,3.721377,6.499008999999999,1.514475,8.687386,0.095244,1.368654,0.805317,4.057893,1.165199,0.00272,0.006368,3.509877,1.810645,0.877862,10.642953,26.667307,0.336809,1.362839,19200186846,19136973304,144,63.213542,dino,False,9.01587,1.696577,i2-i30-0184,scene-0184,scene-0184:image:144
0.0,0.00064,0.002497,0.002311,0.001648,1.380782,0.0,,0.423021,0.09439,,0.538785,NVTX inference includes CUDA event synchronization,3124375080307486,0.320516,3.637017,5.993416,1.4866720000000004,8.116974,0.10862,1.227838,0.900602,3.510001,1.195341,0.000544,0.007872,4.409898,1.674468,0.975579,10.295152,26.861944,0.422905,1.764355,19270847587,19207690688,145,63.156899,dino,False,8.43749,1.49782,i2-i30-0184,scene-0184,scene-0184:image:145
0.0,0.0,0.003268,0.002281,0.001697,1.403587,0.000544,,0.42305,0.096966,,0.519057,NVTX inference includes CUDA event synchronization,3124375171243417,0.321475,3.62216,5.971947,1.4594389999999997,8.100922,0.105789,1.232022,0.928841,3.652516,1.035406,0.001024,0.00736,4.421548,1.649016,0.999625,10.103112,26.614325,0.421087,1.762921,19361783938,19299489897,146,62.294041,dino,False,8.422397,1.552823,i2-i30-0184,scene-0184,scene-0184:image:146
0.0,0.0,0.002306,0.003064,0.001694,1.355825,0.0,,0.412825,0.088965,,0.546376,NVTX inference includes CUDA event synchronization,3124375241128228,0.317378,3.59108,5.742743,1.441045,7.83642,0.102404,1.322704,0.875492,3.335214,1.068747,0.000512,0.00768,4.349032,1.775283,0.948324,10.189195,26.570399,0.419182,1.693464,19431668640,19369022963,147,62.645677,dino,False,8.153798,1.458205,i2-i30-0184,scene-0184,scene-0184:image:147
0.0,0.0,0.003178,0.002194,0.001721,1.371662,0.0,,0.442511,0.090215,,0.506928,NVTX inference includes CUDA event synchronization,3124375321315153,0.328994,3.465839,5.821714,1.4580380000000002,7.911129000000001,0.113279,1.232409,0.947686,3.406268,1.073131,0.000512,0.0088,4.435293,1.675838,1.021031,10.094914,26.666695,0.418199,1.971399,19511855051,19449267430,148,62.587621,dino,False,8.240123,1.526997,i2-i30-0184,scene-0184,scene-0184:image:148
0.000103,0.000544,0.002038,0.002307,0.001777,1.471402,0.0,,0.653169,0.092042,,0.599877,NVTX inference includes CUDA event synchronization,3124375425100032,0.437222,4.669913,6.735911,1.6293009999999999,9.121948,0.172871,1.355516,1.601373,3.667491,1.124938,0.00304,0.00464,4.804217,1.774435,1.674717,9.985316,26.5766,0.36846,1.424126,19615640034,19552446935,149,63.193099,dino,False,9.55917,2.440069,i2-i30-0184,scene-0184,scene-0184:image:149
0.0,0.0,0.002188,0.002246,0.0017,1.404249,0.0,,0.414062,0.09738,,0.554593,NVTX inference includes CUDA event synchronization,3124375509707354,0.33005,3.534963,6.086923,1.4927919999999997,8.233291,0.108949,1.325243,0.829912,3.617309,1.181968,0.000576,0.006592,3.663637,1.770976,0.902232,10.224492,26.824834,0.383456,1.369036,19700247117,19637498045,150,62.749072,dino,False,8.563341,1.69743,i2-i30-0184,scene-0184,scene-0184:image:150
0.000156,0.000886,0.002088,0.002371,0.001741,1.400328,0.0,,0.399726,0.089556,,0.550443,NVTX inference includes CUDA event synchronization,3124375580373041,0.325862,3.474534,6.038979999999999,1.538835999999999,8.160412999999998,0.090112,1.226115,0.794584,3.619175,1.207629,0.004576,0.005248,3.436074,1.659717,0.871545,10.255214,26.928848,0.330332,1.316298,19770913294,19707344149,151,63.569145,dino,False,8.486275,1.691829,i2-i30-0184,scene-0184,scene-0184:image:151
0.0,0.000641,0.00205,0.002213,0.001751,1.437936,0.0,,0.414741,0.094185,,0.516483,NVTX inference includes CUDA event synchronization,3124375671593659,0.326755,3.560852,6.125962999999999,1.5760899999999998,8.269207999999999,0.100303,1.197867,0.835918,3.658571,1.218766,0.002688,0.00576,3.549601,1.648525,0.906767,10.228128,26.858296,0.342785,1.326597,19862133361,19799496210,152,62.637151,dino,False,8.595963,1.742051,i2-i30-0184,scene-0184,scene-0184:image:152
0.0,0.0,0.002268,0.00224,0.002337,1.41986,0.0,,0.403615,0.09255,,0.562211,NVTX inference includes CUDA event synchronization,3124375741764838,0.322757,3.469379,6.128616999999999,1.6154669999999998,8.290941,0.089364,1.284188,0.750668,3.612829,1.252638,0.004288,0.004256,3.41601,1.722978,0.826956,10.293618,26.784704,0.337116,1.33171,19932304775,19869271703,153,63.033072,dino,False,8.613698,1.661632,i2-i30-0184,scene-0184,scene-0184:image:153
0.0,0.0,0.002152,0.002134,0.001802,1.423218,0.002176,,0.405168,0.093021,,0.538131,NVTX inference includes CUDA event synchronization,3124375821676375,0.32397,3.50303,6.142092000000001,1.5850670000000004,8.285924000000001,0.091564,1.22479,0.836197,3.592645,1.270831,0.003872,0.004928,3.432042,1.66524,0.910054,10.28608,26.936682,0.335175,1.337162,20012216159,19949243223,154,62.972936,dino,False,8.609894,1.719325,i2-i30-0184,scene-0184,scene-0184:image:154
0.0,0.0,0.002694,0.002176,0.001679,1.414214,0.0,,0.469702,0.09289,,0.524634,NVTX inference includes CUDA event synchronization,3124375974830714,0.357925,12.742613,6.0679479999999995,1.475098,8.218012,0.111808,1.192803,1.119766,3.605281,1.065485,0.000512,0.005184,3.827231,1.641162,1.190391,10.254699,26.509444,0.346337,1.333698,20165370568,20102923265,155,62.447303,dino,False,8.575937,3.42243,i2-i30-0184,scene-0184,scene-0184:image:155
0.0,0.000512,0.002224,0.00286,0.001744,1.445339,0.000124,,0.38939,0.091534,,0.710019,NVTX inference includes CUDA event synchronization,3124376046166948,0.322404,3.472345,6.406776000000001,1.7497110000000005,8.728118,0.091061,1.363421,0.746292,3.658191,1.434741,0.002145,0.00496,3.470064,1.799522,0.824341,10.182601,27.626471,0.328717,1.322943,20236707719,20172495386,156,64.212333,dino,False,9.050522,1.610508,i2-i30-0184,scene-0184,scene-0184:image:156
0.0,0.000567,0.00224,0.002181,0.001643,1.38486,0.0,,0.38939,0.092682,,0.542298,NVTX inference includes CUDA event synchronization,3124376116226215,0.323909,3.553033,5.879538,1.5095519999999993,7.971489999999999,0.089529,1.222409,0.771463,3.575936,1.11931,0.002752,0.004448,3.378391,1.6691,0.846728,10.282557,26.672524,0.336953,1.317769,20306765859,20243986867,157,62.778992,dino,False,8.295399,1.658193,i2-i30-0184,scene-0184,scene-0184:image:157
0.0,0.0,0.002707,0.002295,0.001625,1.347079,0.0,,0.370023,0.089269,,0.54541,NVTX inference includes CUDA event synchronization,3124376185616320,0.322438,3.453727,5.668099000000001,1.4319630000000005,7.7040690000000005,0.088681,1.213348,0.729231,3.492488,1.061516,0.004896,0.004384,3.362528,1.6433,0.805744,10.093156,26.596304,0.331306,1.308925,20376156567,20313916003,158,62.240564,dino,False,8.026507,1.68539,i2-i30-0184,scene-0184,scene-0184:image:158
0.0,0.0,0.002754,0.002752,0.002243,1.364274,0.0,,0.396137,0.094437,,0.54083,NVTX inference includes CUDA event synchronization,3124376255352232,0.328804,3.539846,5.742144999999999,1.4611859999999997,7.816768,0.095656,1.234393,0.808932,3.496496,1.041773,0.002176,0.00496,3.517618,1.680317,0.882309,10.255774,26.557181,0.33056,1.322086,20445892259,20383429114,159,62.463145,dino,False,8.145572,1.697591,i2-i30-0184,scene-0184,scene-0184:image:159
0.0,0.000576,0.002789,0.002304,0.00169,1.344727,0.0,,0.373545,0.088648,,0.542423,NVTX inference includes CUDA event synchronization,3124376324653385,0.321764,3.470321,5.625282,1.4357189999999997,7.66022,0.088074,1.236368,0.72065,3.421512,1.071021,0.00432,0.00432,3.389421,1.66962,0.794315,10.034146,26.57235,0.332622,1.326384,20515193678,20453012258,160,62.18142,dino,False,7.981984,1.625725,i2-i30-0184,scene-0184,scene-0184:image:160
0.0,0.00112,0.002322,0.002269,0.001816,1.405989,0.0,,0.466016,0.100475,,0.514281,NVTX inference includes CUDA event synchronization,3124376475328591,0.348356,13.005216,6.112558000000001,1.5151230000000009,8.25849,0.116979,1.208978,1.080702,3.537693,1.140555,0.000544,0.006272,3.895434,1.658518,1.151358,10.23853,26.567784,0.371746,1.380443,20665868219,20603249080,161,62.619139,dino,False,8.606846,3.393304,i2-i30-0184,scene-0184,scene-0184:image:161
0.0,0.0,0.002272,0.002218,0.002229,1.383994,0.000809,,0.374505,0.094211,,0.543515,NVTX inference includes CUDA event synchronization,3124376545260252,0.323875,3.459899,5.900687,1.4567299999999994,7.9805649999999995,0.088121,1.366345,0.733578,3.539877,1.110986,0.004547,0.004256,3.427309,1.803467,0.807851,10.192012,26.684667,0.329757,1.316608,20735800037,20672964288,162,62.835749,dino,False,8.30444,1.623979,i2-i30-0184,scene-0184,scene-0184:image:162
0.0,0.0,0.00249,0.00271,0.001674,1.356465,0.0,,0.390287,0.092744,,0.553896,NVTX inference includes CUDA event synchronization,3124376615226061,0.333348,3.519927,5.747579,1.468,7.814497,0.087645,1.24562,0.77287,3.50941,1.057451,0.004576,0.002273,3.424767,1.691801,0.849319,10.282885,26.632502,0.331843,1.313841,20805766503,20743022536,163,62.743967,dino,False,8.147845,1.645989,i2-i30-0184,scene-0184,scene-0184:image:163
0.0,0.000576,0.002126,0.002209,0.001622,1.386893,0.0,,0.39516,0.093439,,0.542494,NVTX inference includes CUDA event synchronization,3124376685187251,0.327491,3.482348,6.013522999999999,1.5096819999999997,8.110551,0.097008,1.253617,0.781447,3.648369,1.139727,0.002816,0.005376,3.626536,1.688054,0.857672,10.261143,26.637367,0.349996,1.376734,20875726984,20812985315,164,62.741669,dino,False,8.438042,1.524127,i2-i30-0184,scene-0184,scene-0184:image:164
0.0,0.0,0.002651,0.002416,0.001692,1.357548,0.000626,,0.38519,0.091508,,0.54354,NVTX inference includes CUDA event synchronization,3124376754746503,0.313252,3.585462,5.785456,1.492585,7.857374999999999,0.09119,1.222757,0.79038,3.508331,1.056808,0.003456,0.00512,3.471272,1.670827,0.865165,10.295515,26.678423,0.344202,1.323503,20945286617,20882619141,165,62.667476,dino,False,8.170627,1.294225,i2-i30-0184,scene-0184,scene-0184:image:165
0.000269,0.0,0.002874,0.00234,0.001864,1.398875,0.0,,0.38519,0.091013,,0.544687,NVTX inference includes CUDA event synchronization,3124376824192214,0.310502,3.481119,5.932500999999999,1.5551809999999993,8.049111,0.087955,1.221249,0.716522,3.57501,1.192624,0.004416,0.006656,3.444273,1.652643,0.792971,10.174679,26.745795,0.342374,1.393354,21014731963,20952089245,166,62.642718,dino,False,8.359613,1.210043,i2-i30-0184,scene-0184,scene-0184:image:166
0.0,0.00048,0.002506,0.002947,0.001827,1.532509,0.00048,,0.515394,0.113141,,0.533044,NVTX inference includes CUDA event synchronization,3124376975926944,0.367683,13.16753,7.1069890000000004,1.6576500000000003,9.441634,0.127453,1.278697,1.406072,4.095142,1.237327,0.000512,0.006464,4.548636,1.725678,1.476473,10.768828,26.857593,0.370665,1.426134,21166467481,21102589104,167,63.878377,dino,False,9.809317,2.751997,i2-i30-0184,scene-0184,scene-0184:image:167
0.0,0.0,0.003122,0.002349,0.001705,1.45744,0.0,,0.475013,0.097457,,0.542602,NVTX inference includes CUDA event synchronization,3124377047252535,0.379076,3.569068,6.530824,1.6464400000000001,8.731436,0.102061,1.260011,0.91224,3.843522,1.339806,0.000512,0.00592,3.694911,1.698257,0.9852,10.468768,26.922798,0.359083,1.41907,21237792956,21174203516,168,63.58944,dino,False,9.110512,1.659165,i2-i30-0184,scene-0184,scene-0184:image:168
0.0,0.0,0.002787,0.002281,0.001837,1.438779,0.0,,0.422525,0.095188,,0.536957,NVTX inference includes CUDA event synchronization,3124377118232310,0.343877,3.534455,6.266244,1.59851,8.422721,0.097505,1.25573,0.815772,3.797853,1.192492,0.004896,0.00384,3.491099,1.692407,0.890013,10.408684,26.893462,0.335438,1.338449,21308772938,21245205075,169,63.567863,dino,False,8.766598,1.630781,i2-i30-0184,scene-0184,scene-0184:image:169
0.0,0.000687,0.002658,0.002304,0.001747,1.400863,0.0,,0.397322,0.093112,,0.565092,NVTX inference includes CUDA event synchronization,3124377188514317,0.331076,3.480808,5.860868,1.4910889999999997,7.993576999999999,0.092557,1.239853,0.780268,3.594989,1.116361,0.004416,0.00512,3.404015,1.683824,0.854828,10.247161,26.878596,0.327721,1.30838,21379054473,21315852293,170,63.20218,dino,False,8.324653,1.352908,i2-i30-0184,scene-0184,scene-0184:image:170
0.0,0.000544,0.002344,0.002261,0.001728,1.364029,0.000377,,0.354382,0.093731,,0.556601,NVTX inference includes CUDA event synchronization,3124377258122610,0.300708,3.448223,5.721282,1.4475160000000002,7.796571,0.096263,1.208317,0.779139,3.508977,1.047243,0.004672,0.005152,3.429992,1.656065,0.854212,10.281979,26.651893,0.357834,1.347072,21448662594,21386103448,171,62.559146,dino,False,8.097279,1.283503,i2-i30-0184,scene-0184,scene-0184:image:171
0.0,0.0,0.002437,0.002251,0.001726,1.375724,0.0,,0.366624,0.098987,,0.543027,NVTX inference includes CUDA event synchronization,3124377327713547,0.300547,3.556457,5.866915,1.4504519999999994,7.9571439999999996,0.09179,1.228395,0.719354,3.647653,1.110478,0.004449,0.00512,3.442288,1.666929,0.793819,10.193584,26.704216,0.347562,1.328728,21518253935,21455573346,172,62.680589,dino,False,8.257691,1.253326,i2-i30-0184,scene-0184,scene-0184:image:172
0.0,0.0,0.002103,0.00237,0.001676,1.401574,0.0,,0.495921,0.094847,,0.613354,NVTX inference includes CUDA event synchronization,3124377474304367,0.3641,13.545753,6.276515,1.5163970000000004,8.52426,0.11563,1.292219,1.240635,3.570505,1.146766,0.000544,0.005664,3.853258,1.734752,1.312029,10.183925,26.65998,0.357081,1.613102,21664844113,21602039656,173,62.804457,dino,False,8.88836,2.563241,i2-i30-0184,scene-0184,scene-0184:image:173
0.0,6.5e-05,0.002675,0.002276,0.001609,1.367361,0.0,,0.367265,0.096786,,0.547587,NVTX inference includes CUDA event synchronization,3124377543976513,0.307844,3.498156,5.773193000000001,1.4367680000000007,7.850973000000001,0.089634,1.239667,0.704638,3.553186,1.125356,0.004576,0.004992,3.415961,1.666169,0.781823,10.145932,26.742272,0.331447,1.301824,21734516408,21671596225,174,62.920183,dino,False,8.158817,1.226825,i2-i30-0184,scene-0184,scene-0184:image:174
0.0,0.0,0.002143,0.002261,0.001727,1.356985,0.0,,0.377003,0.098223,,0.535433,NVTX inference includes CUDA event synchronization,3124377613287694,0.312772,3.546262,5.666440999999999,1.4397499999999992,7.727443999999999,0.087668,1.227732,0.727228,3.50653,1.042476,0.004416,0.004416,3.406771,1.673499,0.801276,10.196084,26.592569,0.329298,1.325428,21803827706,21741400175,175,62.427531,dino,False,8.040216,1.207757,i2-i30-0184,scene-0184,scene-0184:image:175
0.0,0.0,0.00234,0.002335,0.001797,1.3596,0.000576,,0.35108,0.09163,,0.549413,NVTX inference includes CUDA event synchronization,3124377682735007,0.292996,3.490829,5.781273,1.4699989999999996,7.847048,0.09262,1.210122,0.711949,3.524137,1.122799,0.003296,0.005122,3.425466,1.644431,0.787854,10.140707,26.663248,0.334943,1.443953,21873274623,21810747951,176,62.526672,dino,False,8.140044,1.262916,i2-i30-0184,scene-0184,scene-0184:image:176
0.0,0.000544,0.002228,0.002428,0.002081,1.385012,0.0,,0.375271,0.09478,,0.530257,NVTX inference includes CUDA event synchronization,3124377752417967,0.300323,3.472186,5.876213000000001,1.4871220000000012,7.968491000000001,0.090803,1.220466,0.775489,3.588489,1.096813,0.004448,0.005184,3.458356,1.666711,0.848546,10.281278,26.76159,0.34283,1.326154,21942957591,21880159292,177,62.798299,dino,False,8.268814,1.313256,i2-i30-0184,scene-0184,scene-0184:image:177
0.0,0.0,0.002318,0.0022,0.001774,1.388703,0.000608,,0.387094,0.090888,,0.552024,NVTX inference includes CUDA event synchronization,3124377822439633,0.318948,3.519011,5.896428,1.5396909999999995,8.003089,0.092844,1.211796,0.761046,3.555046,1.151981,0.005152,0.004481,3.405432,1.647737,0.837111,10.202667,26.619865,0.339328,1.355076,22012979133,21950332286,178,62.646847,dino,False,8.322037,1.610366,i2-i30-0184,scene-0184,scene-0184:image:178
0.0,0.001088,0.00273,0.002305,0.001754,1.444956,0.000576,,0.473042,0.092941,,0.522419,NVTX inference includes CUDA event synchronization,3124377973437300,0.350693,12.703347,6.538132,1.53045,8.72925,0.114202,1.276877,1.080803,3.747323,1.323408,0.000512,0.006368,3.940652,1.680687,1.151683,10.05006,26.787271,0.351969,1.371373,22163977163,22101317503,179,62.65966,dino,False,9.079943,2.27068,i2-i30-0184,scene-0184,scene-0184:image:179
0.0,0.000327,0.002221,0.002299,0.001803,1.345131,0.0,,0.363756,0.091448,,0.53951,NVTX inference includes CUDA event synchronization,3124378042110381,0.301411,3.372499,5.597975,1.4324659999999998,7.643059,0.092211,1.234907,0.716689,3.356791,1.103086,0.004128,0.004192,3.398588,1.674687,0.788978,10.087049,26.599592,0.322823,1.28377,22232650026,22170522020,180,62.128006,dino,False,7.94447,1.225687,i2-i30-0184,scene-0184,scene-0184:image:180
